Anio,Semana,Entidad,Padecimiento,Casos_semana,Acumulado_hombres,Acumulado_mujeres,Acumulado_anio_anterior
2022,51,Tlaxcala,Parkinson,2,34,37,58
2022,51,Tlaxcala,Alzheimer,0,6,8,8
2022,51,Veracruz,Depresión,158,1656,5427,5691
2022,51,Veracruz,Parkinson,14,455,326,587
2022,51,Veracruz,Alzheimer,3,68,109,135
2022,51,Yucatán,Depresión,42,641,1918,1619
2022,51,Yucatán,Parkinson,2,104,93,113
2022,51,Yucatán,Alzheimer,1,26,58,30
2022,51,Zacatecas,Depresión,27,471,1284,1520
2022,51,Zacatecas,Parkinson,3,24,9,21
2022,51,Zacatecas,Alzheimer,1,4,9,9
2022,52,Aguascalientes,Depresión,23,337,955,921
2022,52,Aguascalientes,Parkinson,1,22,30,59
2022,52,Aguascalientes,Alzheimer,0,4,14,15
2022,52,Baja California,Depresión,43,1145,3055,4566
2022,52,Baja California,Parkinson,2,109,85,282
2022,52,Baja California,Alzheimer,1,38,86,102
2022,52,Baja California Sur,Depresión,18,732,923,1141
2022,52,Baja California Sur,Parkinson,3,32,19,46
2022,52,Baja California Sur,Alzheimer,0,2,4,7
2022,52,Campeche,Depresión,15,328,920,948
2022,52,Campeche,Parkinson,0,50,27,55
2022,52,Campeche,Alzheimer,0,22,10,47
2022,52,Coahuila,Depresión,47,878,1994,1697
2022,52,Coahuila,Parkinson,3,116,71,135
2022,52,Coahuila,Alzheimer,2,43,37,69
2022,52,Colima,Depresión,13,322,975,1102
2022,52,Colima,Parkinson,7,171,125,328
2022,52,Colima,Alzheimer,2,32,79,78
2022,52,Chiapas,Depresión,20,450,1435,1617
2022,52,Chiapas,Parkinson,1,85,60,156
2022,52,Chiapas,Alzheimer,0,30,24,48
2022,52,Chihuahua,Depresión,69,1861,5275,6621
2022,52,Chihuahua,Parkinson,5,211,200,364
2022,52,Chihuahua,Alzheimer,4,53,108,133
2022,52,Ciudad de México,Depresión,329,5760,16295,14782
2022,52,Ciudad de México,Parkinson,10,210,218,326
2022,52,Ciudad de México,Alzheimer,1,42,62,67
2022,52,Durango,Depresión,57,829,2646,2761
2022,52,Durango,Parkinson,9,141,116,158
2022,52,Durango,Alzheimer,0,9,35,26
2022,52,Guanajuato,Depresión,54,954,4072,3697
2022,52,Guanajuato,Parkinson,0,92,71,150
2022,52,Guanajuato,Alzheimer,1,13,21,47
2022,52,Guerrero,Depresión,20,559,1850,1279
2022,52,Guerrero,Parkinson,2,69,72,96
2022,52,Guerrero,Alzheimer,0,15,25,32
2022,52,Hidalgo,Depresión,33,532,1751,2276
2022,52,Hidalgo,Parkinson,2,50,41,126
2022,52,Hidalgo,Alzheimer,0,14,23,23
2022,52,Jalisco,Depresión,100,2617,7151,9104
2022,52,Jalisco,Parkinson,11,427,359,600
2022,52,Jalisco,Alzheimer,3,97,142,235
2022,52,México,Depresión,163,3492,9910,9630
2022,52,México,Parkinson,7,307,244,367
2022,52,México,Alzheimer,6,62,101,86
2022,52,Michoacán,Depresión,47,951,2700,3257
2022,52,Michoacán,Parkinson,3,136,104,226
2022,52,Michoacán,Alzheimer,1,27,51,47
2022,52,Morelos,Depresión,32,676,2261,2390
2022,52,Morelos,Parkinson,4,164,108,216
2022,52,Morelos,Alzheimer,0,11,19,31
2022,52,Nayarit,Depresión,40,788,2265,2408
2022,52,Nayarit,Parkinson,2,64,34,105
2022,52,Nayarit,Alzheimer,1,16,23,52
2022,52,Nuevo León,Depresión,79,1276,3530,3231
2022,52,Nuevo León,Parkinson,6,116,122,225
2022,52,Nuevo León,Alzheimer,0,56,81,129
2022,52,Oaxaca,Depresión,17,521,1623,1255
2022,52,Oaxaca,Parkinson,2,127,85,145
2022,52,Oaxaca,Alzheimer,1,28,61,43
2022,52,Puebla,Depresión,27,1283,2850,3190
2022,52,Puebla,Parkinson,2,110,82,154
2022,52,Puebla,Alzheimer,0,15,24,32
2022,52,Querétaro,Depresión,13,182,685,708
2022,52,Querétaro,Parkinson,1,25,13,43
2022,52,Querétaro,Alzheimer,0,9,9,9
2022,52,Quintana Roo,Depresión,16,400,1050,1370
2022,52,Quintana Roo,Parkinson,1,30,40,46
2022,52,Quintana Roo,Alzheimer,0,5,16,21
2022,52,San Luis Potosí,Depresión,24,592,1779,2159
2022,52,San Luis Potosí,Parkinson,4,62,62,133
2022,52,San Luis Potosí,Alzheimer,2,17,35,44
2022,52,Sinaloa,Depresión,48,917,2806,3330
2022,52,Sinaloa,Parkinson,3,250,216,346
2022,52,Sinaloa,Alzheimer,3,65,92,115
2022,52,Sonora,Depresión,28,749,2215,3014
2022,52,Sonora,Parkinson,2,101,78,166
2022,52,Sonora,Alzheimer,1,32,55,100
2022,52,Tabasco,Depresión,45,831,2076,2073
2022,52,Tabasco,Parkinson,3,105,69,70
2022,52,Tabasco,Alzheimer,0,12,18,69
2022,52,Tamaulipas,Depresión,34,1067,2719,3523
2022,52,Tamaulipas,Parkinson,5,203,196,209
2022,52,Tamaulipas,Alzheimer,0,50,114,84
2022,52,Tlaxcala,Depresión,31,305,814,867
2022,52,Tlaxcala,Parkinson,1,34,38,61
2022,52,Tlaxcala,Alzheimer,0,6,8,9
2022,52,Veracruz,Depresión,107,1685,5476,5757
2022,52,Veracruz,Parkinson,6,458,328,594
2022,52,Veracruz,Alzheimer,1,69,109,136
2022,52,Yucatán,Depresión,50,651,1958,1660
2022,52,Yucatán,Parkinson,3,107,93,114
2022,52,Yucatán,Alzheimer,0,26,58,30
2022,52,Zacatecas,Depresión,15,475,1295,1538
2022,52,Zacatecas,Parkinson,1,24,10,21
2022,52,Zacatecas,Alzheimer,0,4,9,9
2023,01,Aguascalientes,Depresión,11,339,964,932
2023,01,Aguascalientes,Parkinson,3,24,31,59
2023,01,Aguascalientes,Alzheimer,0,4,14,15
2023,01,Baja California,Depresión,43,1161,3082,4612
2023,01,Baja California,Parkinson,3,110,87,283
2023,01,Baja California,Alzheimer,0,38,86,103
2023,01,Baja California Sur,Depresión,22,742,936,1166
2023,01,Baja California Sur,Parkinson,1,33,19,47
2023,01,Baja California Sur,Alzheimer,0,2,4,7
2023,01,Campeche,Depresión,19,335,932,952
2023,01,Campeche,Parkinson,1,51,27,55
2023,01,Campeche,Alzheimer,0,22,10,47
2023,01,Coahuila,Depresión,34,888,2020,1735
2023,01,Coahuila,Parkinson,6,120,73,135
2023,01,Coahuila,Alzheimer,1,43,38,70
2023,01,Colima,Depresión,17,328,986,1116
2023,01,Colima,Parkinson,4,173,127,330
2023,01,Colima,Alzheimer,2,34,79,78
2023,01,Chiapas,Depresión,21,457,1451,1637
2023,01,Chiapas,Parkinson,2,87,60,158
2023,01,Chiapas,Alzheimer,1,30,25,50
2023,01,Chihuahua,Depresión,64,1878,5309,6682
2023,01,Chihuahua,Parkinson,6,215,202,365
2023,01,Chihuahua,Alzheimer,2,53,110,133
2023,01,Ciudad de México,Depresión,233,5815,16458,14951
2023,01,Ciudad de México,Parkinson,4,212,220,336
2023,01,Ciudad de México,Alzheimer,1,42,63,71
2023,01,Durango,Depresión,42,849,2676,2795
2023,01,Durango,Parkinson,5,146,120,159
2023,01,Durango,Alzheimer,1,9,36,26
2023,01,Guanajuato,Depresión,53,969,4110,3717
2023,01,Guanajuato,Parkinson,3,94,72,152
2023,01,Guanajuato,Alzheimer,2,14,22,48
2023,01,Guerrero,Depresión,7,563,1857,1291
2023,01,Guerrero,Parkinson,2,71,72,97
2023,01,Guerrero,Alzheimer,1,15,26,32
2023,01,Hidalgo,Depresión,13,537,1760,2302
2023,01,Hidalgo,Parkinson,2,51,42,129
2023,01,Hidalgo,Alzheimer,1,15,23,23
2023,01,Jalisco,Depresión,101,2644,7246,9207
2023,01,Jalisco,Parkinson,13,436,364,609
2023,01,Jalisco,Alzheimer,8,100,149,237
2023,01,México,Depresión,120,3543,10018,9750
2023,01,México,Parkinson,6,313,248,371
2023,01,México,Alzheimer,4,65,102,87
2023,01,Michoacán,Depresión,57,964,2750,3325
2023,01,Michoacán,Parkinson,2,138,104,229
2023,01,Michoacán,Alzheimer,1,27,52,48
2023,01,Morelos,Depresión,21,682,2276,2423
2023,01,Morelos,Parkinson,0,164,108,218
2023,01,Morelos,Alzheimer,0,11,19,32
2023,01,Nayarit,Depresión,60,806,2310,2427
2023,01,Nayarit,Parkinson,0,64,34,106
2023,01,Nayarit,Alzheimer,1,17,23,53
2023,01,Nuevo León,Depresión,59,1289,3576,3283
2023,01,Nuevo León,Parkinson,3,118,123,225
2023,01,Nuevo León,Alzheimer,4,58,83,129
2023,01,Oaxaca,Depresión,20,528,1660,1264
2023,01,Oaxaca,Parkinson,2,129,86,145
2023,01,Oaxaca,Alzheimer,0,28,62,44
2023,01,Puebla,Depresión,36,1229,2739,3252
2023,01,Puebla,Parkinson,0,69,49,156
2023,01,Puebla,Alzheimer,0,13,16,32
2023,01,Querétaro,Depresión,9,185,691,721
2023,01,Querétaro,Parkinson,2,25,15,45
2023,01,Querétaro,Alzheimer,0,9,9,9
2023,01,Quintana Roo,Depresión,13,403,1060,1387
2023,01,Quintana Roo,Parkinson,0,30,40,47
2023,01,Quintana Roo,Alzheimer,1,5,17,21
2023,01,San Luis Potosí,Depresión,30,603,1798,2194
2023,01,San Luis Potosí,Parkinson,3,63,64,134
2023,01,San Luis Potosí,Alzheimer,1,17,36,44
2023,01,Sinaloa,Depresión,40,930,2839,3362
2023,01,Sinaloa,Parkinson,2,251,217,351
2023,01,Sinaloa,Alzheimer,7,68,96,119
2023,01,Sonora,Depresión,30,755,2240,3036
2023,01,Sonora,Parkinson,3,102,80,167
2023,01,Sonora,Alzheimer,0,32,55,100
2023,01,Tabasco,Depresión,22,842,2179,2084
2023,01,Tabasco,Parkinson,1,104,69,71
2023,01,Tabasco,Alzheimer,2,13,19,69
2023,01,Tamaulipas,Depresión,25,1071,2743,3562
2023,01,Tamaulipas,Parkinson,3,204,198,210
2023,01,Tamaulipas,Alzheimer,0,50,114,87
2023,01,Tlaxcala,Depresión,13,309,823,878
2023,01,Tlaxcala,Parkinson,0,34,38,62
2023,01,Tlaxcala,Alzheimer,0,6,8,10
2023,01,Veracruz,Depresión,76,1704,5534,5802
2023,01,Veracruz,Parkinson,9,465,330,603
2023,01,Veracruz,Alzheimer,0,69,109,137
2023,01,Yucatán,Depresión,31,660,1980,1679
2023,01,Yucatán,Parkinson,1,107,94,114
2023,01,Yucatán,Alzheimer,0,26,58,31
2023,01,Zacatecas,Depresión,20,480,1310,1560
2023,01,Zacatecas,Parkinson,0,24,10,21
2023,01,Zacatecas,Alzheimer,1,5,9,10
2023,02,Aguascalientes,Depresión,18,3,15,15
2023,02,Aguascalientes,Parkinson,1,1,0,1
2023,02,Aguascalientes,Alzheimer,0,0,0,0
2023,02,Baja California,Depresión,52,21,31,42
2023,02,Baja California,Parkinson,4,2,2,0
2023,02,Baja California,Alzheimer,0,0,0,3
2023,02,Baja California Sur,Depresión,25,9,16,20
2023,02,Baja California Sur,Parkinson,1,1,0,0
2023,02,Baja California Sur,Alzheimer,0,0,0,0
2023,02,Campeche,Depresión,24,6,18,10
2023,02,Campeche,Parkinson,3,1,2,1
2023,02,Campeche,Alzheimer,0,0,0,1
2023,02,Coahuila,Depresión,45,17,28,35
2023,02,Coahuila,Parkinson,4,2,2,5
2023,02,Coahuila,Alzheimer,2,1,1,0
2023,02,Colima,Depresión,17,3,14,23
2023,02,Colima,Parkinson,9,3,6,7
2023,02,Colima,Alzheimer,3,0,3,1
2023,02,Chiapas,Depresión,19,4,15,27
2023,02,Chiapas,Parkinson,1,1,0,1
2023,02,Chiapas,Alzheimer,2,2,0,1
2023,02,Chihuahua,Depresión,105,34,71,96
2023,02,Chihuahua,Parkinson,4,3,1,4
2023,02,Chihuahua,Alzheimer,1,0,1,2
2023,02,Ciudad de México,Depresión,261,66,195,254
2023,02,Ciudad de México,Parkinson,8,5,3,8
2023,02,Ciudad de México,Alzheimer,5,1,4,1
2023,02,Durango,Depresión,75,21,54,34
2023,02,Durango,Parkinson,5,4,1,3
2023,02,Durango,Alzheimer,1,0,1,0
2023,02,Guanajuato,Depresión,63,17,46,30
2023,02,Guanajuato,Parkinson,1,1,0,5
2023,02,Guanajuato,Alzheimer,1,1,0,1
2023,02,Guerrero,Depresión,17,5,12,12
2023,02,Guerrero,Parkinson,4,2,2,1
2023,02,Guerrero,Alzheimer,0,0,0,0
2023,02,Hidalgo,Depresión,20,6,14,20
2023,02,Hidalgo,Parkinson,2,1,1,2
2023,02,Hidalgo,Alzheimer,0,0,0,0
2023,02,Jalisco,Depresión,175,53,122,112
2023,02,Jalisco,Parkinson,14,9,5,8
2023,02,Jalisco,Alzheimer,8,5,3,5
2023,02,México,Depresión,146,36,110,149
2023,02,México,Parkinson,7,4,3,14
2023,02,México,Alzheimer,2,1,1,2
2023,02,Michoacán,Depresión,56,18,38,49
2023,02,Michoacán,Parkinson,4,2,2,6
2023,02,Michoacán,Alzheimer,0,0,0,2
2023,02,Morelos,Depresión,49,12,37,49
2023,02,Morelos,Parkinson,0,0,0,5
2023,02,Morelos,Alzheimer,1,0,1,0
2023,02,Nayarit,Depresión,48,12,36,37
2023,02,Nayarit,Parkinson,0,0,0,1
2023,02,Nayarit,Alzheimer,0,0,0,0
2023,02,Nuevo León,Depresión,105,29,76,58
2023,02,Nuevo León,Parkinson,5,4,1,6
2023,02,Nuevo León,Alzheimer,0,0,0,3
2023,02,Oaxaca,Depresión,39,11,28,18
2023,02,Oaxaca,Parkinson,4,1,3,0
2023,02,Oaxaca,Alzheimer,0,0,0,2
2023,02,Puebla,Depresión,65,23,42,61
2023,02,Puebla,Parkinson,2,2,0,4
2023,02,Puebla,Alzheimer,0,0,0,0
2023,02,Querétaro,Depresión,11,4,7,15
2023,02,Querétaro,Parkinson,0,0,0,3
2023,02,Querétaro,Alzheimer,0,0,0,0
2023,02,Quintana Roo,Depresión,24,8,16,16
2023,02,Quintana Roo,Parkinson,1,1,0,1
2023,02,Quintana Roo,Alzheimer,0,0,0,1
2023,02,San Luis Potosí,Depresión,27,6,21,27
2023,02,San Luis Potosí,Parkinson,5,2,3,3
2023,02,San Luis Potosí,Alzheimer,0,0,0,0
2023,02,Sinaloa,Depresión,32,10,22,63
2023,02,Sinaloa,Parkinson,9,3,6,9
2023,02,Sinaloa,Alzheimer,1,1,0,0
2023,02,Sonora,Depresión,25,7,18,25
2023,02,Sonora,Parkinson,2,1,1,5
2023,02,Sonora,Alzheimer,2,1,1,1
2023,02,Tabasco,Depresión,44,13,31,24
2023,02,Tabasco,Parkinson,5,3,2,0
2023,02,Tabasco,Alzheimer,2,1,1,0
2023,02,Tamaulipas,Depresión,53,18,35,89
2023,02,Tamaulipas,Parkinson,6,5,1,5
2023,02,Tamaulipas,Alzheimer,2,1,1,1
2023,02,Tlaxcala,Depresión,13,3,10,15
2023,02,Tlaxcala,Parkinson,2,2,0,1
2023,02,Tlaxcala,Alzheimer,0,0,0,0
2023,02,Veracruz,Depresión,94,28,66,76
2023,02,Veracruz,Parkinson,14,8,6,15
2023,02,Veracruz,Alzheimer,4,1,3,2
2023,02,Yucatán,Depresión,47,11,36,36
2023,02,Yucatán,Parkinson,3,2,1,9
2023,02,Yucatán,Alzheimer,2,0,2,0
2023,02,Zacatecas,Depresión,30,8,22,20
2023,02,Zacatecas,Parkinson,0,0,0,0
2023,02,Zacatecas,Alzheimer,0,0,0,0
2023,03,Aguascalientes,Depresión,25,8,36,34
2023,03,Aguascalientes,Parkinson,1,1,1,1
2023,03,Aguascalientes,Alzheimer,1,0,1,0
2023,03,Baja California,Depresión,70,45,77,114
2023,03,Baja California,Parkinson,3,5,2,3
2023,03,Baja California,Alzheimer,1,1,0,5
2023,03,Baja California Sur,Depresión,36,23,38,61
2023,03,Baja California Sur,Parkinson,0,1,0,0
2023,03,Baja California Sur,Alzheimer,0,0,0,0
2023,03,Campeche,Depresión,23,13,34,27
2023,03,Campeche,Parkinson,0,1,2,4
2023,03,Campeche,Alzheimer,0,0,0,2
2023,03,Coahuila,Depresión,59,36,68,63
2023,03,Coahuila,Parkinson,3,3,4,9
2023,03,Coahuila,Alzheimer,2,1,3,0
2023,03,Colima,Depresión,49,14,52,41
2023,03,Colima,Parkinson,4,5,8,15
2023,03,Colima,Alzheimer,2,1,4,3
2023,03,Chiapas,Depresión,29,15,34,63
2023,03,Chiapas,Parkinson,8,5,4,5
2023,03,Chiapas,Alzheimer,0,2,0,5
2023,03,Chihuahua,Depresión,106,54,157,194
2023,03,Chihuahua,Parkinson,2,5,1,9
2023,03,Chihuahua,Alzheimer,1,0,2,5
2023,03,Ciudad de México,Depresión,425,187,499,577
2023,03,Ciudad de México,Parkinson,7,10,5,23
2023,03,Ciudad de México,Alzheimer,4,3,6,4
2023,03,Durango,Depresión,80,35,120,106
2023,03,Durango,Parkinson,8,9,4,5
2023,03,Durango,Alzheimer,0,0,1,0
2023,03,Guanajuato,Depresión,98,33,128,114
2023,03,Guanajuato,Parkinson,4,3,2,11
2023,03,Guanajuato,Alzheimer,4,2,3,1
2023,03,Guerrero,Depresión,47,19,46,48
2023,03,Guerrero,Parkinson,2,3,3,2
2023,03,Guerrero,Alzheimer,3,0,3,1
2023,03,Hidalgo,Depresión,35,15,40,64
2023,03,Hidalgo,Parkinson,4,5,1,2
2023,03,Hidalgo,Alzheimer,1,1,0,2
2023,03,Jalisco,Depresión,176,96,255,248
2023,03,Jalisco,Parkinson,20,25,9,19
2023,03,Jalisco,Alzheimer,3,6,5,8
2023,03,México,Depresión,258,102,325,304
2023,03,México,Parkinson,8,6,9,20
2023,03,México,Alzheimer,6,5,3,8
2023,03,Michoacán,Depresión,53,28,81,116
2023,03,Michoacán,Parkinson,2,3,3,11
2023,03,Michoacán,Alzheimer,3,3,0,3
2023,03,Morelos,Depresión,66,38,77,85
2023,03,Morelos,Parkinson,10,4,6,8
2023,03,Morelos,Alzheimer,2,0,3,0
2023,03,Nayarit,Depresión,52,24,76,71
2023,03,Nayarit,Parkinson,1,1,0,4
2023,03,Nayarit,Alzheimer,1,0,1,0
2023,03,Nuevo León,Depresión,68,55,118,109
2023,03,Nuevo León,Parkinson,7,8,4,11
2023,03,Nuevo León,Alzheimer,4,1,3,4
2023,03,Oaxaca,Depresión,37,21,56,44
2023,03,Oaxaca,Parkinson,5,5,4,5
2023,03,Oaxaca,Alzheimer,0,0,0,3
2023,03,Puebla,Depresión,52,39,79,129
2023,03,Puebla,Parkinson,1,2,1,8
2023,03,Puebla,Alzheimer,0,0,0,0
2023,03,Querétaro,Depresión,14,7,18,33
2023,03,Querétaro,Parkinson,0,0,0,3
2023,03,Querétaro,Alzheimer,0,0,0,2
2023,03,Quintana Roo,Depresión,28,14,38,46
2023,03,Quintana Roo,Parkinson,2,2,1,2
2023,03,Quintana Roo,Alzheimer,1,1,0,1
2023,03,San Luis Potosí,Depresión,51,17,61,79
2023,03,San Luis Potosí,Parkinson,6,6,5,5
2023,03,San Luis Potosí,Alzheimer,0,0,0,1
2023,03,Sinaloa,Depresión,84,32,84,108
2023,03,Sinaloa,Parkinson,12,7,14,17
2023,03,Sinaloa,Alzheimer,4,3,2,0
2023,03,Sonora,Depresión,62,24,63,54
2023,03,Sonora,Parkinson,4,2,4,8
2023,03,Sonora,Alzheimer,5,1,6,2
2023,03,Tabasco,Depresión,105,51,96,45
2023,03,Tabasco,Parkinson,3,6,2,1
2023,03,Tabasco,Alzheimer,0,1,1,0
2023,03,Tamaulipas,Depresión,70,38,85,171
2023,03,Tamaulipas,Parkinson,8,8,6,11
2023,03,Tamaulipas,Alzheimer,3,3,2,7
2023,03,Tlaxcala,Depresión,24,11,26,26
2023,03,Tlaxcala,Parkinson,3,4,1,2
2023,03,Tlaxcala,Alzheimer,1,0,1,1
2023,03,Veracruz,Depresión,137,60,172,174
2023,03,Veracruz,Parkinson,21,18,17,32
2023,03,Veracruz,Alzheimer,7,4,7,4
2023,03,Yucatán,Depresión,46,22,71,60
2023,03,Yucatán,Parkinson,2,3,2,18
2023,03,Yucatán,Alzheimer,1,0,3,0
2023,03,Zacatecas,Depresión,30,13,47,38
2023,03,Zacatecas,Parkinson,1,1,0,0
2023,03,Zacatecas,Alzheimer,0,0,0,0
2023,04,Aguascalientes,Depresión,31,14,61,53
2023,04,Aguascalientes,Parkinson,0,1,0,2
2023,04,Aguascalientes,Alzheimer,0,0,1,1
2023,04,Baja California,Depresión,75,63,137,196
2023,04,Baja California,Parkinson,3,7,3,6
2023,04,Baja California,Alzheimer,2,3,0,9
2023,04,Baja California Sur,Depresión,32,35,58,97
2023,04,Baja California Sur,Parkinson,1,2,0,1
2023,04,Baja California Sur,Alzheimer,0,0,0,0
2023,04,Campeche,Depresión,27,21,53,35
2023,04,Campeche,Parkinson,1,2,2,4
2023,04,Campeche,Alzheimer,0,0,0,5
2023,04,Coahuila,Depresión,57,59,102,92
2023,04,Coahuila,Parkinson,3,4,6,12
2023,04,Coahuila,Alzheimer,2,3,3,0
2023,04,Colima,Depresión,52,27,91,64
2023,04,Colima,Parkinson,8,10,11,25
2023,04,Colima,Alzheimer,2,1,6,5
2023,04,Chiapas,Depresión,30,23,56,115
2023,04,Chiapas,Parkinson,3,7,5,11
2023,04,Chiapas,Alzheimer,1,2,1,6
2023,04,Chihuahua,Depresión,140,92,273,297
2023,04,Chihuahua,Parkinson,4,9,2,14
2023,04,Chihuahua,Alzheimer,2,2,4,12
2023,04,Ciudad de México,Depresión,423,306,811,919
2023,04,Ciudad de México,Parkinson,7,14,8,37
2023,04,Ciudad de México,Alzheimer,1,2,6,5
2023,04,Durango,Depresión,84,59,180,168
2023,04,Durango,Parkinson,9,12,10,8
2023,04,Durango,Alzheimer,2,0,3,1
2023,04,Guanajuato,Depresión,99,54,206,175
2023,04,Guanajuato,Parkinson,5,6,4,12
2023,04,Guanajuato,Alzheimer,0,2,3,2
2023,04,Guerrero,Depresión,32,27,78,73
2023,04,Guerrero,Parkinson,2,3,5,2
2023,04,Guerrero,Alzheimer,0,0,3,1
2023,04,Hidalgo,Depresión,56,25,86,107
2023,04,Hidalgo,Parkinson,1,6,1,5
2023,04,Hidalgo,Alzheimer,1,2,0,3
2023,04,Jalisco,Depresión,190,157,385,391
2023,04,Jalisco,Parkinson,13,29,18,27
2023,04,Jalisco,Alzheimer,2,7,6,15
2023,04,México,Depresión,209,160,476,518
2023,04,México,Parkinson,14,10,19,29
2023,04,México,Alzheimer,2,7,3,9
2023,04,Michoacán,Depresión,73,52,130,171
2023,04,Michoacán,Parkinson,8,7,7,22
2023,04,Michoacán,Alzheimer,0,3,0,5
2023,04,Morelos,Depresión,76,54,137,130
2023,04,Morelos,Parkinson,8,6,12,12
2023,04,Morelos,Alzheimer,2,1,4,0
2023,04,Nayarit,Depresión,65,41,124,106
2023,04,Nayarit,Parkinson,2,3,0,4
2023,04,Nayarit,Alzheimer,1,1,1,0
2023,04,Nuevo León,Depresión,182,113,242,175
2023,04,Nuevo León,Parkinson,8,14,6,15
2023,04,Nuevo León,Alzheimer,2,1,5,4
2023,04,Oaxaca,Depresión,47,43,89,64
2023,04,Oaxaca,Parkinson,4,8,5,12
2023,04,Oaxaca,Alzheimer,1,1,0,5
2023,04,Puebla,Depresión,55,55,120,191
2023,04,Puebla,Parkinson,0,2,1,11
2023,04,Puebla,Alzheimer,0,0,0,0
2023,04,Querétaro,Depresión,17,12,30,47
2023,04,Querétaro,Parkinson,0,0,0,3
2023,04,Querétaro,Alzheimer,0,0,0,2
2023,04,Quintana Roo,Depresión,30,21,61,79
2023,04,Quintana Roo,Parkinson,5,5,3,2
2023,04,Quintana Roo,Alzheimer,0,1,0,1
2023,04,San Luis Potosí,Depresión,48,25,101,104
2023,04,San Luis Potosí,Parkinson,6,9,8,7
2023,04,San Luis Potosí,Alzheimer,0,0,0,3
2023,04,Sinaloa,Depresión,68,50,134,171
2023,04,Sinaloa,Parkinson,4,9,16,23
2023,04,Sinaloa,Alzheimer,1,4,2,3
2023,04,Sonora,Depresión,80,49,120,91
2023,04,Sonora,Parkinson,3,5,4,11
2023,04,Sonora,Alzheimer,1,1,7,5
2023,04,Tabasco,Depresión,102,70,179,69
2023,04,Tabasco,Parkinson,7,12,3,3
2023,04,Tabasco,Alzheimer,2,3,1,1
2023,04,Tamaulipas,Depresión,61,55,129,236
2023,04,Tamaulipas,Parkinson,7,11,10,22
2023,04,Tamaulipas,Alzheimer,11,6,10,7
2023,04,Tlaxcala,Depresión,25,18,44,48
2023,04,Tlaxcala,Parkinson,0,4,1,2
2023,04,Tlaxcala,Alzheimer,0,0,1,2
2023,04,Veracruz,Depresión,147,96,283,283
2023,04,Veracruz,Parkinson,13,25,23,52
2023,04,Veracruz,Alzheimer,8,7,12,10
2023,04,Yucatán,Depresión,40,30,103,88
2023,04,Yucatán,Parkinson,3,5,3,21
2023,04,Yucatán,Alzheimer,1,0,4,1
2023,04,Zacatecas,Depresión,28,22,66,67
2023,04,Zacatecas,Parkinson,0,1,0,1
2023,04,Zacatecas,Alzheimer,0,0,0,1
2023,05,Aguascalientes,Depresión,23,19,79,71
2023,05,Aguascalientes,Parkinson,1,1,1,2
2023,05,Aguascalientes,Alzheimer,1,0,2,1
2023,05,Baja California,Depresión,97,90,207,289
2023,05,Baja California,Parkinson,3,9,4,7
2023,05,Baja California,Alzheimer,2,3,2,11
2023,05,Baja California Sur,Depresión,58,56,95,119
2023,05,Baja California Sur,Parkinson,1,2,1,1
2023,05,Baja California Sur,Alzheimer,0,0,0,1
2023,05,Campeche,Depresión,27,29,72,43
2023,05,Campeche,Parkinson,1,3,2,8
2023,05,Campeche,Alzheimer,2,1,1,5
2023,05,Coahuila,Depresión,50,72,139,131
2023,05,Coahuila,Parkinson,4,7,7,14
2023,05,Coahuila,Alzheimer,3,4,5,0
2023,05,Colima,Depresión,34,38,114,92
2023,05,Colima,Parkinson,4,13,12,34
2023,05,Colima,Alzheimer,7,3,11,9
2023,05,Chiapas,Depresión,29,30,78,175
2023,05,Chiapas,Parkinson,6,8,10,12
2023,05,Chiapas,Alzheimer,0,2,1,8
2023,05,Chihuahua,Depresión,134,128,371,440
2023,05,Chihuahua,Parkinson,3,10,4,22
2023,05,Chihuahua,Alzheimer,4,5,5,14
2023,05,Ciudad de México,Depresión,559,445,1233,1333
2023,05,Ciudad de México,Parkinson,6,16,12,44
2023,05,Ciudad de México,Alzheimer,1,3,6,5
2023,05,Durango,Depresión,65,78,226,221
2023,05,Durango,Parkinson,11,20,13,11
2023,05,Durango,Alzheimer,1,1,3,2
2023,05,Guanajuato,Depresión,93,65,288,232
2023,05,Guanajuato,Parkinson,3,7,6,13
2023,05,Guanajuato,Alzheimer,3,4,4,3
2023,05,Guerrero,Depresión,57,40,128,95
2023,05,Guerrero,Parkinson,1,4,5,5
2023,05,Guerrero,Alzheimer,0,0,3,2
2023,05,Hidalgo,Depresión,50,35,126,143
2023,05,Hidalgo,Parkinson,2,7,2,5
2023,05,Hidalgo,Alzheimer,0,2,0,4
2023,05,Jalisco,Depresión,172,206,508,541
2023,05,Jalisco,Parkinson,14,35,26,42
2023,05,Jalisco,Alzheimer,7,11,9,17
2023,05,México,Depresión,244,219,678,708
2023,05,México,Parkinson,11,17,23,35
2023,05,México,Alzheimer,2,7,5,12
2023,05,Michoacán,Depresión,62,67,181,217
2023,05,Michoacán,Parkinson,8,11,11,27
2023,05,Michoacán,Alzheimer,0,3,0,6
2023,05,Morelos,Depresión,93,73,211,174
2023,05,Morelos,Parkinson,9,10,17,20
2023,05,Morelos,Alzheimer,0,1,4,3
2023,05,Nayarit,Depresión,65,62,168,149
2023,05,Nayarit,Parkinson,0,3,0,5
2023,05,Nayarit,Alzheimer,0,1,1,2
2023,05,Nuevo León,Depresión,178,165,369,233
