anio,semana,estado,enfermedad,casos_semana,acumulado_hombres,acumulado_mujeres,acumulado_anio_anterior
2025,30,San Luis Potosí,Depresión,64,424,1314,2043
2025,30,San Luis Potosí,Parkinson,,32,28,114
2025,30,San Luis Potosí,Alzheimer,1,1,5,47
2025,30,Sinaloa,Depresión,91,755,1874,3252
2025,30,Sinaloa,Parkinson,10,157,161,268
2025,30,Sinaloa,Alzheimer,3,42,57,98
2025,30,Sonora,Depresión,56,413,1266,2263
2025,30,Sonora,Parkinson,2,38,30,93
2025,30,Sonora,Alzheimer,,15,18,43
2025,30,Tabasco,Depresión,57,865,1597,2826
2025,30,Tabasco,Parkinson,,42,44,97
2025,30,Tabasco,Alzheimer,,10,5,29
2025,30,Tamaulipas,Depresión,65,462,1403,2260
2025,30,Tamaulipas,Parkinson,3,133,118,235
2025,30,Tamaulipas,Alzheimer,,24,41,99
2025,30,Tlaxcala,Depresión,16,158,563,986
2025,30,Tlaxcala,Parkinson,,7,9,38
2025,30,Tlaxcala,Alzheimer,,2,1,6
2025,30,Veracruz,Depresión,163,924,3061,3675
2025,30,Veracruz,Parkinson,10,263,192,439
2025,30,Veracruz,Alzheimer,1,26,42,84
2025,30,Yucatán,Depresión,113,724,2072,2186
2025,30,Yucatán,Parkinson,6,52,44,73
2025,30,Yucatán,Alzheimer,,4,8,17
2025,30,Zacatecas,Depresión,38,274,1025,1575
2025,30,Zacatecas,Parkinson,2,7,10,9
2025,30,Zacatecas,Alzheimer,1,4,3,7
2025,31,Aguascalientes,Depresión,20,294,708,851
2025,31,Aguascalientes,Parkinson,,15,10,42
2025,31,Aguascalientes,Alzheimer,1,8,5,12
2025,31,Baja California,Depresión,100,883,2048,3154
2025,31,Baja California,Parkinson,2,49,37,87
2025,31,Baja California,Alzheimer,1,15,32,46
2025,31,Baja California Sur,Depresión,13,120,315,532
2025,31,Baja California Sur,Parkinson,,32,16,34
2025,31,Baja California Sur,Alzheimer,,4,7,9
2025,31,Campeche,Depresión,36,272,675,839
2025,31,Campeche,Parkinson,4,57,28,72
2025,31,Campeche,Alzheimer,,9,5,13
2025,31,Coahuila,Depresión,49,512,1199,1479
2025,31,Coahuila,Parkinson,,45,42,135
2025,31,Coahuila,Alzheimer,,32,31,36
2025,31,Colima,Depresión,44,563,1123,1757
2025,31,Colima,Parkinson,3,68,58,170
2025,31,Colima,Alzheimer,1,13,20,22
2025,31,Chiapas,Depresión,59,448,1670,1941
2025,31,Chiapas,Parkinson,4,56,35,82
2025,31,Chiapas,Alzheimer,1,9,13,27
2025,31,Chihuahua,Depresión,135,1221,3237,4867
2025,31,Chihuahua,Parkinson,7,124,150,316
2025,31,Chihuahua,Alzheimer,3,43,79,102
2025,31,Ciudad de México,Depresión,466,3777,10559,14398
2025,31,Ciudad de México,Parkinson,5,78,63,241
2025,31,Ciudad de México,Alzheimer,2,17,28,60
2025,31,Durango,Depresión,61,516,1771,2605
2025,31,Durango,Parkinson,1,104,90,225
2025,31,Durango,Alzheimer,,20,13,39
2025,31,Guanajuato,Depresión,108,740,2650,3684
2025,31,Guanajuato,Parkinson,5,61,74,116
2025,31,Guanajuato,Alzheimer,4,12,28,35
2025,31,Guerrero,Depresión,69,485,1476,1659
2025,31,Guerrero,Parkinson,2,51,46,83
2025,31,Guerrero,Alzheimer,1,7,16,21
2025,31,Hidalgo,Depresión,81,378,1612,1864
2025,31,Hidalgo,Parkinson,7,28,33,41
2025,31,Hidalgo,Alzheimer,,7,21,17
2025,31,Jalisco,Depresión,151,1780,4142,6156
2025,31,Jalisco,Parkinson,10,221,229,402
2025,31,Jalisco,Alzheimer,5,42,72,111
2025,31,México,Depresión,159,1629,4838,6369
2025,31,México,Parkinson,6,130,126,244
2025,31,México,Alzheimer,1,25,39,36
2025,31,Michoacán,Depresión,145,1112,2988,4327
2025,31,Michoacán,Parkinson,7,122,111,252
2025,31,Michoacán,Alzheimer,,21,21,47
2025,31,Morelos,Depresión,76,427,1405,1775
2025,31,Morelos,Parkinson,2,73,76,181
2025,31,Morelos,Alzheimer,1,9,16,27
2025,31,Nayarit,Depresión,73,817,1600,1921
2025,31,Nayarit,Parkinson,,14,8,18
2025,31,Nayarit,Alzheimer,2,12,23,21
2025,31,Nuevo León,Depresión,116,1011,2767,3283
2025,31,Nuevo León,Parkinson,6,93,71,158
2025,31,Nuevo León,Alzheimer,2,30,42,63
2025,31,Oaxaca,Depresión,55,565,921,1188
2025,31,Oaxaca,Parkinson,2,58,39,94
2025,31,Oaxaca,Alzheimer,,14,23,62
2025,31,Puebla,Depresión,65,476,1308,2339
2025,31,Puebla,Parkinson,7,60,71,140
2025,31,Puebla,Alzheimer,,14,11,24
2025,31,Querétaro,Depresión,20,171,590,734
2025,31,Querétaro,Parkinson,2,12,9,30
2025,31,Querétaro,Alzheimer,,3,2,8
2025,31,Quintana Roo,Depresión,31,217,623,1179
2025,31,Quintana Roo,Parkinson,,22,42,53
2025,31,Quintana Roo,Alzheimer,,3,7,11
2025,31,San Luis Potosí,Depresión,51,435,1354,2124
2025,31,San Luis Potosí,Parkinson,2,33,29,116
2025,31,San Luis Potosí,Alzheimer,,1,5,47
2025,31,Sinaloa,Depresión,84,783,1930,3352
2025,31,Sinaloa,Parkinson,8,162,164,275
2025,31,Sinaloa,Alzheimer,2,44,57,100
2025,31,Sonora,Depresión,53,426,1307,2334
2025,31,Sonora,Parkinson,2,40,30,96
2025,31,Sonora,Alzheimer,1,15,19,45
2025,31,Tabasco,Depresión,98,883,1676,2885
2025,31,Tabasco,Parkinson,3,44,45,100
2025,31,Tabasco,Alzheimer,1,10,6,30
2025,31,Tamaulipas,Depresión,42,476,1431,2340
2025,31,Tamaulipas,Parkinson,6,136,121,242
2025,31,Tamaulipas,Alzheimer,,24,41,105
2025,31,Tlaxcala,Depresión,32,165,588,994
2025,31,Tlaxcala,Parkinson,1,7,10,38
2025,31,Tlaxcala,Alzheimer,,2,1,6
2025,31,Veracruz,Depresión,195,964,3216,3789
2025,31,Veracruz,Parkinson,16,271,200,452
2025,31,Veracruz,Alzheimer,,26,42,86
2025,31,Yucatán,Depresión,111,748,2159,2259
2025,31,Yucatán,Parkinson,11,57,50,78
2025,31,Yucatán,Alzheimer,,4,8,17
2025,31,Zacatecas,Depresión,50,288,1051,1656
2025,31,Zacatecas,Parkinson,1,8,10,11
2025,31,Zacatecas,Alzheimer,,4,3,7
2025,32,Aguascalientes,Depresión,35,301,736,876
2025,32,Aguascalientes,Parkinson,1,15,11,42
2025,32,Aguascalientes,Alzheimer,,8,5,13
2025,32,Baja California,Depresión,124,930,2121,3299
2025,32,Baja California,Parkinson,4,50,40,89
2025,32,Baja California,Alzheimer,1,15,33,47
2025,32,Baja California Sur,Depresión,17,126,326,551
2025,32,Baja California Sur,Parkinson,,32,16,34
2025,32,Baja California Sur,Alzheimer,,4,7,9
2025,32,Campeche,Depresión,24,276,695,867
2025,32,Campeche,Parkinson,3,60,28,73
2025,32,Campeche,Alzheimer,,9,5,13
2025,32,Coahuila,Depresión,62,531,1239,1535
2025,32,Coahuila,Parkinson,5,48,44,138
2025,32,Coahuila,Alzheimer,4,36,32,38
2025,32,Colima,Depresión,50,580,1156,1815
2025,32,Colima,Parkinson,1,68,59,175
2025,32,Colima,Alzheimer,,13,20,22
2025,32,Chiapas,Depresión,69,472,1731,1992
2025,32,Chiapas,Parkinson,2,57,36,85
2025,32,Chiapas,Alzheimer,2,11,13,27
2025,32,Chihuahua,Depresión,169,1262,3371,5005
2025,32,Chihuahua,Parkinson,8,129,153,321
2025,32,Chihuahua,Alzheimer,6,45,83,104
2025,32,Ciudad de México,Depresión,384,3878,10842,14792
2025,32,Ciudad de México,Parkinson,4,81,64,250
2025,32,Ciudad de México,Alzheimer,2,18,29,60
2025,32,Durango,Depresión,47,528,1773,2687
2025,32,Durango,Parkinson,1,106,90,236
2025,32,Durango,Alzheimer,,20,13,41
2025,32,Guanajuato,Depresión,140,772,2758,3793
2025,32,Guanajuato,Parkinson,11,67,79,117
2025,32,Guanajuato,Alzheimer,1,12,29,37
2025,32,Guerrero,Depresión,65,527,1531,1704
2025,32,Guerrero,Parkinson,1,51,47,88
2025,32,Guerrero,Alzheimer,,7,16,22
2025,32,Hidalgo,Depresión,86,405,1671,1902
2025,32,Hidalgo,Parkinson,2,29,34,42
2025,32,Hidalgo,Alzheimer,2,7,23,19
2025,32,Jalisco,Depresión,228,1860,4312,6321
2025,32,Jalisco,Parkinson,13,231,233,416
2025,32,Jalisco,Alzheimer,,42,73,111
2025,32,México,Depresión,183,1681,5004,6609
2025,32,México,Parkinson,6,133,131,246
2025,32,México,Alzheimer,3,27,40,36
2025,32,Michoacán,Depresión,111,1139,3073,4460
2025,32,Michoacán,Parkinson,4,125,112,256
2025,32,Michoacán,Alzheimer,1,21,22,48
2025,32,Morelos,Depresión,72,442,1462,1848
2025,32,Morelos,Parkinson,7,78,78,186
2025,32,Morelos,Alzheimer,1,9,17,29
2025,32,Nayarit,Depresión,44,833,1628,2012
2025,32,Nayarit,Parkinson,,14,8,18
2025,32,Nayarit,Alzheimer,,12,23,22
2025,32,Nuevo León,Depresión,142,1046,2874,3397
2025,32,Nuevo León,Parkinson,5,94,75,170
2025,32,Nuevo León,Alzheimer,6,31,47,65
2025,32,Oaxaca,Depresión,42,578,950,1225
2025,32,Oaxaca,Parkinson,4,59,42,95
2025,32,Oaxaca,Alzheimer,2,16,23,64
2025,32,Puebla,Depresión,50,488,1346,2411
2025,32,Puebla,Parkinson,3,61,73,141
2025,32,Puebla,Alzheimer,1,14,12,24
2025,32,Querétaro,Depresión,19,173,604,768
2025,32,Querétaro,Parkinson,1,11,10,31
2025,32,Querétaro,Alzheimer,,3,2,8
2025,32,Quintana Roo,Depresión,23,224,639,1207
2025,32,Quintana Roo,Parkinson,,22,42,53
2025,32,Quintana Roo,Alzheimer,,3,7,12
2025,32,San Luis Potosí,Depresión,37,446,1380,2210
2025,32,San Luis Potosí,Parkinson,,33,29,121
2025,32,San Luis Potosí,Alzheimer,1,2,5,49
2025,32,Sinaloa,Depresión,72,805,1983,3455
2025,32,Sinaloa,Parkinson,4,162,168,282
2025,32,Sinaloa,Alzheimer,,44,57,101
2025,32,Sonora,Depresión,48,438,1341,2389
2025,32,Sonora,Parkinson,2,41,31,98
2025,32,Sonora,Alzheimer,2,15,21,47
2025,32,Tabasco,Depresión,96,910,1746,2963
2025,32,Tabasco,Parkinson,3,47,45,102
2025,32,Tabasco,Alzheimer,1,10,7,31
2025,32,Tamaulipas,Depresión,58,484,1481,2404
2025,32,Tamaulipas,Parkinson,5,138,124,250
2025,32,Tamaulipas,Alzheimer,2,26,41,108
2025,32,Tlaxcala,Depresión,16,171,598,1008
2025,32,Tlaxcala,Parkinson,,7,10,38
2025,32,Tlaxcala,Alzheimer,,2,1,6
2025,32,Veracruz,Depresión,157,999,3338,3953
2025,32,Veracruz,Parkinson,10,275,206,466
2025,32,Veracruz,Alzheimer,,26,42,88
2025,32,Yucatán,Depresión,85,767,2225,2356
2025,32,Yucatán,Parkinson,2,58,51,80
2025,32,Yucatán,Alzheimer,,4,8,17
2025,32,Zacatecas,Depresión,44,302,1081,1721
2025,32,Zacatecas,Parkinson,1,9,10,14
2025,32,Zacatecas,Alzheimer,,4,3,8
2025,33,Aguascalientes,Depresión,30,311,756,895
2025,33,Aguascalientes,Parkinson,1,15,12,46
2025,33,Aguascalientes,Alzheimer,,8,5,14
2025,33,Baja California,Depresión,130,965,2216,3385
2025,33,Baja California,Parkinson,2,51,41,91
2025,33,Baja California,Alzheimer,,15,33,48
2025,33,Baja California Sur,Depresión,10,131,331,570
2025,33,Baja California Sur,Parkinson,1,32,17,35
2025,33,Baja California Sur,Alzheimer,,4,7,9
2025,33,Campeche,Depresión,29,291,709,895
2025,33,Campeche,Parkinson,2,61,29,75
2025,33,Campeche,Alzheimer,1,9,6,13
2025,33,Coahuila,Depresión,40,537,1266,1584
2025,33,Coahuila,Parkinson,1,48,45,140
2025,33,Coahuila,Alzheimer,1,36,33,38
2025,33,Colima,Depresión,53,607,1188,1871
2025,33,Colima,Parkinson,4,69,62,183
2025,33,Colima,Alzheimer,1,14,22,22
2025,33,Chiapas,Depresión,70,495,1778,2049
2025,33,Chiapas,Parkinson,1,58,36,87
2025,33,Chiapas,Alzheimer,,11,13,28
2025,33,Chihuahua,Depresión,148,1308,3481,5162
2025,33,Chihuahua,Parkinson,14,136,160,329
2025,33,Chihuahua,Alzheimer,3,46,85,106
2025,33,Ciudad de México,Depresión,488,4022,11254,15209
2025,33,Ciudad de México,Parkinson,6,86,66,255
2025,33,Ciudad de México,Alzheimer,3,19,31,62
2025,33,Durango,Depresión,94,556,1892,2775
2025,33,Durango,Parkinson,3,110,93,243
2025,33,Durango,Alzheimer,1,21,13,42
2025,33,Guanajuato,Depresión,103,795,2838,3904
2025,33,Guanajuato,Parkinson,4,68,82,120
2025,33,Guanajuato,Alzheimer,,12,29,40
2025,33,Guerrero,Depresión,74,549,1587,1773
2025,33,Guerrero,Parkinson,8,56,50,90
2025,33,Guerrero,Alzheimer,5,8,20,23
2025,33,Hidalgo,Depresión,57,416,1717,1965
2025,33,Hidalgo,Parkinson,1,29,35,55
2025,33,Hidalgo,Alzheimer,,7,23,19
2025,33,Jalisco,Depresión,161,1919,4419,6508
2025,33,Jalisco,Parkinson,21,239,246,434
2025,33,Jalisco,Alzheimer,3,42,76,118
2025,33,México,Depresión,198,1727,5168,6813
2025,33,México,Parkinson,7,135,136,254
2025,33,México,Alzheimer,1,27,41,38
2025,33,Michoacán,Depresión,109,1172,3151,4610
2025,33,Michoacán,Parkinson,8,131,115,264
2025,33,Michoacán,Alzheimer,3,22,24,50
2025,33,Morelos,Depresión,61,457,1508,1899
2025,33,Morelos,Parkinson,10,84,82,193
2025,33,Morelos,Alzheimer,,9,17,30
2025,33,Nayarit,Depresión,62,859,1664,2076
2025,33,Nayarit,Parkinson,1,15,8,21
2025,33,Nayarit,Alzheimer,1,13,23,24
2025,33,Nuevo León,Depresión,116,1078,2958,3532
2025,33,Nuevo León,Parkinson,7,98,78,175
2025,33,Nuevo León,Alzheimer,2,32,48,68
2025,33,Oaxaca,Depresión,52,594,989,1256
2025,33,Oaxaca,Parkinson,3,59,45,100
2025,33,Oaxaca,Alzheimer,,16,23,65
2025,33,Puebla,Depresión,65,503,1403,2492
2025,33,Puebla,Parkinson,5,68,79,143
2025,33,Puebla,Alzheimer,,14,12,24
2025,33,Querétaro,Depresión,21,179,622,797
2025,33,Querétaro,Parkinson,,12,10,32
2025,33,Querétaro,Alzheimer,,3,2,8
2025,33,Quintana Roo,Depresión,36,233,666,1249
2025,33,Quintana Roo,Parkinson,1,23,42,55
2025,33,Quintana Roo,Alzheimer,,3,7,13
2025,33,San Luis Potosí,Depresión,60,464,1422,2267
2025,33,San Luis Potosí,Parkinson,1,34,29,122
2025,33,San Luis Potosí,Alzheimer,,2,5,49
2025,33,Sinaloa,Depresión,94,836,2061,3574
2025,33,Sinaloa,Parkinson,6,167,170,291
2025,33,Sinaloa,Alzheimer,4,46,59,106
2025,33,Sonora,Depresión,44,447,1377,2452
2025,33,Sonora,Parkinson,5,45,32,102
2025,33,Sonora,Alzheimer,2,16,22,51
2025,33,Tabasco,Depresión,63,930,1792,3049
2025,33,Tabasco,Parkinson,7,50,49,103
2025,33,Tabasco,Alzheimer,,10,7,32
2025,33,Tamaulipas,Depresión,62,507,1520,2466
2025,33,Tamaulipas,Parkinson,5,140,127,255
2025,33,Tamaulipas,Alzheimer,1,26,42,112
2025,33,Tlaxcala,Depresión,21,178,612,1042
2025,33,Tlaxcala,Parkinson,1,8,10,39
2025,33,Tlaxcala,Alzheimer,1,3,1,6
2025,33,Veracruz,Depresión,156,1037,3456,4077
2025,33,Veracruz,Parkinson,15,281,215,479
2025,33,Veracruz,Alzheimer,1,26,43,89
2025,33,Yucatán,Depresión,119,795,2316,2435
2025,33,Yucatán,Parkinson,6,63,52,82
2025,33,Yucatán,Alzheimer,1,5,8,17
2025,33,Zacatecas,Depresión,52,312,1123,1786
2025,33,Zacatecas,Parkinson,1,10,10,15
2025,33,Zacatecas,Alzheimer,,4,3,8
2025,34,Aguascalientes,Depresión,40,325,782,921
2025,34,Aguascalientes,Parkinson,2,16,13,48
2025,34,Aguascalientes,Alzheimer,,8,5,15
2025,34,Baja California,Depresión,111,999,2293,3497
2025,34,Baja California,Parkinson,2,51,43,92
2025,34,Baja California,Alzheimer,,15,33,48
2025,34,Baja California Sur,Depresión,9,135,339,588
2025,34,Baja California Sur,Parkinson,3,35,18,36
2025,34,Baja California Sur,Alzheimer,1,4,8,10
2025,34,Campeche,Depresión,15,296,719,927
2025,34,Campeche,Parkinson,1,62,29,76
2025,34,Campeche,Alzheimer,1,9,7,14
2025,34,Coahuila,Depresión,73,562,1323,1627
2025,34,Coahuila,Parkinson,7,55,46,144
2025,34,Coahuila,Alzheimer,4,38,35,39
2025,34,Colima,Depresión,57,626,1226,1919
2025,34,Colima,Parkinson,4,70,65,190
2025,34,Colima,Alzheimer,,14,22,22
2025,34,Chiapas,Depresión,71,515,1834,2113
2025,34,Chiapas,Parkinson,4,60,39,92
2025,34,Chiapas,Alzheimer,1,12,13,28
2025,34,Chihuahua,Depresión,169,1354,3601,5295
2025,34,Chihuahua,Parkinson,10,140,166,343
2025,34,Chihuahua,Alzheimer,2,47,86,108
2025,34,Ciudad de México,Depresión,394,4133,11537,15599
2025,34,Ciudad de México,Parkinson,3,89,66,258
2025,34,Ciudad de México,Alzheimer,1,20,31,65
2025,34,Durango,Depresión,102,575,1983,2867
2025,34,Durango,Parkinson,3,111,95,249
2025,34,Durango,Alzheimer,3,23,14,42
2025,34,Guanajuato,Depresión,131,821,2943,4021
2025,34,Guanajuato,Parkinson,4,68,86,123
2025,34,Guanajuato,Alzheimer,1,12,30,42
2025,34,Guerrero,Depresión,79,574,1642,1847
2025,34,Guerrero,Parkinson,8,57,57,93
2025,34,Guerrero,Alzheimer,,8,20,23
2025,34,Hidalgo,Depresión,53,427,1759,2026
2025,34,Hidalgo,Parkinson,1,29,36,56
2025,34,Hidalgo,Alzheimer,2,7,25,20
2025,34,Jalisco,Depresión,246,2007,4582,6697
2025,34,Jalisco,Parkinson,19,254,251,449
2025,34,Jalisco,Alzheimer,3,42,79,121
2025,34,México,Depresión,183,1779,5308,7010
2025,34,México,Parkinson,12,140,144,265
2025,34,México,Alzheimer,5,29,44,40
2025,34,Michoacán,Depresión,147,1203,3268,4779
2025,34,Michoacán,Parkinson,7,134,119,275
2025,34,Michoacán,Alzheimer,2,22,26,50
2025,34,Morelos,Depresión,68,473,1560,1973
2025,34,Morelos,Parkinson,7,89,84,202
2025,34,Morelos,Alzheimer,,9,17,30
2025,34,Nayarit,Depresión,99,896,1729,2138
2025,34,Nayarit,Parkinson,,15,8,22
2025,34,Nayarit,Alzheimer,1,14,23,25
2025,34,Nuevo León,Depresión,144,1119,3082,3649
2025,34,Nuevo León,Parkinson,8,102,82,180
2025,34,Nuevo León,Alzheimer,7,35,52,70
2025,34,Oaxaca,Depresión,51,606,1031,1292
2025,34,Oaxaca,Parkinson,4,61,47,105
2025,34,Oaxaca,Alzheimer,,16,23,65
2025,34,Puebla,Depresión,50,498,1384,2559
2025,34,Puebla,Parkinson,5,41,56,144
2025,34,Puebla,Alzheimer,,13,11,24
2025,34,Querétaro,Depresión,20,186,635,820
2025,34,Querétaro,Parkinson,,12,10,33
2025,34,Querétaro,Alzheimer,,3,2,8
2025,34,Quintana Roo,Depresión,27,239,689,1274
2025,34,Quintana Roo,Parkinson,3,25,43,57
2025,34,Quintana Roo,Alzheimer,,3,7,13
2025,34,San Luis Potosí,Depresión,65,475,1474,2338
2025,34,San Luis Potosí,Parkinson,1,35,29,124
2025,34,San Luis Potosí,Alzheimer,,2,5,50
2025,34,Sinaloa,Depresión,84,860,2122,3698
2025,34,Sinaloa,Parkinson,10,173,174,299
2025,34,Sinaloa,Alzheimer,3,48,61,106
2025,34,Sonora,Depresión,58,462,1419,2551
2025,34,Sonora,Parkinson,2,46,33,104
2025,34,Sonora,Alzheimer,2,16,24,51
2025,34,Tabasco,Depresión,80,949,1853,3125
2025,34,Tabasco,Parkinson,6,52,53,105
2025,34,Tabasco,Alzheimer,2,10,9,34
2025,34,Tamaulipas,Depresión,72,532,1567,2525
2025,34,Tamaulipas,Parkinson,6,143,130,269
2025,34,Tamaulipas,Alzheimer,3,26,45,115
2025,34,Tlaxcala,Depresión,16,180,626,1077
2025,34,Tlaxcala,Parkinson,,8,10,40
2025,34,Tlaxcala,Alzheimer,,3,1,6
2025,34,Veracruz,Depresión,146,1073,3565,4209
2025,34,Veracruz,Parkinson,10,289,217,495
2025,34,Veracruz,Alzheimer,,26,43,92
2025,34,Yucatán,Depresión,107,827,2391,2518
2025,34,Yucatán,Parkinson,3,64,54,90
2025,34,Yucatán,Alzheimer,,5,8,18
2025,34,Zacatecas,Depresión,65,328,1182,1852
2025,34,Zacatecas,Parkinson,1,10,11,16
2025,34,Zacatecas,Alzheimer,1,4,4,8
2025,35,Aguascalientes,Depresión,36,336,807,952
2025,35,Aguascalientes,Parkinson,1,17,13,48
2025,35,Aguascalientes,Alzheimer,,8,5,16
2025,35,Baja California,Depresión,110,1034,2368,3582
2025,35,Baja California,Parkinson,2,52,44,93
2025,35,Baja California,Alzheimer,2,16,34,50
2025,35,Baja California Sur,Depresión,16,137,353,605
2025,35,Baja California Sur,Parkinson,,35,18,37
2025,35,Baja California Sur,Alzheimer,,4,8,10
2025,35,Campeche,Depresión,23,302,736,958
2025,35,Campeche,Parkinson,3,64,30,78
2025,35,Campeche,Alzheimer,,9,7,16
2025,35,Coahuila,Depresión,46,575,1358,1676
2025,35,Coahuila,Parkinson,3,56,48,149
2025,35,Coahuila,Alzheimer,3,41,35,40
2025,35,Colima,Depresión,58,643,1259,1996
2025,35,Colima,Parkinson,2,72,65,196
2025,35,Colima,Alzheimer,,14,22,22
2025,35,Chiapas,Depresión,89,531,1908,2195
2025,35,Chiapas,Parkinson,8,64,43,100
2025,35,Chiapas,Alzheimer,,12,13,29
2025,35,Chihuahua,Depresión,136,1401,3693,5469
2025,35,Chihuahua,Parkinson,5,141,170,355
2025,35,Chihuahua,Alzheimer,6,49,90,113
2025,35,Ciudad de México,Depresión,457,4252,11893,15991
2025,35,Ciudad de México,Parkinson,5,91,69,265
2025,35,Ciudad de México,Alzheimer,1,21,31,68
2025,35,Durango,Depresión,81,594,2046,2983
2025,35,Durango,Parkinson,2,111,97,257
2025,35,Durango,Alzheimer,3,26,14,44
2025,35,Guanajuato,Depresión,116,850,3030,4123
2025,35,Guanajuato,Parkinson,10,69,95,126
2025,35,Guanajuato,Alzheimer,1,12,31,42
2025,35,Guerrero,Depresión,73,591,1698,1902
2025,35,Guerrero,Parkinson,2,59,57,94
2025,35,Guerrero,Alzheimer,,8,20,24
2025,35,Hidalgo,Depresión,68,441,1814,2094
2025,35,Hidalgo,Parkinson,1,31,38,56
2025,35,Hidalgo,Alzheimer,,7,25,21
2025,35,Jalisco,Depresión,160,2068,4685,6902
2025,35,Jalisco,Parkinson,16,260,261,461
2025,35,Jalisco,Alzheimer,5,43,83,123
2025,35,México,Depresión,147,1814,5422,7217
2025,35,México,Parkinson,10,142,152,273
2025,35,México,Alzheimer,3,29,47,42
2025,35,Michoacán,Depresión,137,1241,3369,4959
2025,35,Michoacán,Parkinson,8,136,125,279
2025,35,Michoacán,Alzheimer,3,23,28,50
2025,35,Morelos,Depresión,74,489,1619,2028
2025,35,Morelos,Parkinson,8,94,87,207
2025,35,Morelos,Alzheimer,2,10,18,30
2025,35,Nayarit,Depresión,108,932,1801,2205
2025,35,Nayarit,Parkinson,,15,8,24
2025,35,Nayarit,Alzheimer,1,15,23,25
2025,35,Nuevo León,Depresión,109,1143,3167,3753
2025,35,Nuevo León,Parkinson,5,107,82,183
2025,35,Nuevo León,Alzheimer,,35,52,72
2025,35,Oaxaca,Depresión,43,616,1065,1338
2025,35,Oaxaca,Parkinson,5,64,50,105
2025,35,Oaxaca,Alzheimer,8,19,28,66
2025,35,Puebla,Depresión,55,513,1431,2644
2025,35,Puebla,Parkinson,4,44,57,144
2025,35,Puebla,Alzheimer,,13,11,25
2025,35,Querétaro,Depresión,37,191,663,852
2025,35,Querétaro,Parkinson,5,13,14,34
2025,35,Querétaro,Alzheimer,,3,2,8
2025,35,Quintana Roo,Depresión,30,243,715,1309
2025,35,Quintana Roo,Parkinson,5,26,47,60
2025,35,Quintana Roo,Alzheimer,1,3,8,14
2025,35,San Luis Potosí,Depresión,53,486,1516,2407
2025,35,San Luis Potosí,Parkinson,6,38,32,129
2025,35,San Luis Potosí,Alzheimer,1,2,6,50
2025,35,Sinaloa,Depresión,84,883,2186,3795
2025,35,Sinaloa,Parkinson,12,180,179,306
2025,35,Sinaloa,Alzheimer,3,50,62,108
2025,35,Sonora,Depresión,61,470,1474,2613
2025,35,Sonora,Parkinson,3,47,35,109
2025,35,Sonora,Alzheimer,,16,24,52
2025,35,Tabasco,Depresión,78,967,1912,3224
2025,35,Tabasco,Parkinson,5,56,54,108
2025,35,Tabasco,Alzheimer,1,11,9,35
2025,35,Tamaulipas,Depresión,78,550,1627,2602
2025,35,Tamaulipas,Parkinson,5,144,134,274
2025,35,Tamaulipas,Alzheimer,2,28,45,120
2025,35,Tlaxcala,Depresión,25,189,642,1127
2025,35,Tlaxcala,Parkinson,2,8,12,41
2025,35,Tlaxcala,Alzheimer,,3,1,6
2025,35,Veracruz,Depresión,140,1107,3671,4363
2025,35,Veracruz,Parkinson,15,300,221,504
2025,35,Veracruz,Alzheimer,2,27,44,95
2025,35,Yucatán,Depresión,111,853,2476,2613
2025,35,Yucatán,Parkinson,4,65,57,91
2025,35,Yucatán,Alzheimer,1,6,8,18
2025,35,Zacatecas,Depresión,76,340,1246,1914
2025,35,Zacatecas,Parkinson,4,12,13,16
2025,35,Zacatecas,Alzheimer,,4,4,9
2025,38,Aguascalientes,Depresión,27,361,895,1052
2025,38,Aguascalientes,Parkinson,1,19,15,51
2025,38,Aguascalientes,Alzheimer,,8,5,17
2025,38,Baja California,Depresión,106,1124,2609,3866
2025,38,Baja California,Parkinson,4,54,50,102
2025,38,Baja California,Alzheimer,,17,34,57
2025,38,Baja California Sur,Depresión,12,148,384,651
2025,38,Baja California Sur,Parkinson,2,39,18,40
2025,38,Baja California Sur,Alzheimer,1,4,9,10
2025,38,Campeche,Depresión,30,323,817,1037
2025,38,Campeche,Parkinson,4,68,32,82
2025,38,Campeche,Alzheimer,,9,7,16
2025,38,Coahuila,Depresión,75,630,1480,1853
2025,38,Coahuila,Parkinson,5,58,53,162
2025,38,Coahuila,Alzheimer,1,42,36,47
2025,38,Colima,Depresión,72,695,1350,2141
2025,38,Colima,Parkinson,3,77,68,215
2025,38,Colima,Alzheimer,1,15,26,29
2025,38,Chiapas,Depresión,77,603,2107,2427
2025,38,Chiapas,Parkinson,4,73,48,115
2025,38,Chiapas,Alzheimer,1,13,15,30
2025,38,Chihuahua,Depresión,149,1520,4022,5912
2025,38,Chihuahua,Parkinson,12,153,186,380
2025,38,Chihuahua,Alzheimer,5,55,97,123
2025,38,Ciudad de México,Depresión,387,4638,12911,17290
2025,38,Ciudad de México,Parkinson,4,97,72,282
2025,38,Ciudad de México,Alzheimer,4,24,34,72
2025,38,Durango,Depresión,74,664,2240,3275
2025,38,Durango,Parkinson,5,116,109,282
2025,38,Durango,Alzheimer,,27,14,45
2025,38,Guanajuato,Depresión,85,924,3259,4441
2025,38,Guanajuato,Parkinson,10,81,99,130
2025,38,Guanajuato,Alzheimer,1,15,34,48
2025,38,Guerrero,Depresión,97,668,1913,2082
